ID;situacao_na_venda;val_avaliacao;segmento;UF;Tipo_de_imovel;dias_ate_ser_vendido;Desconto;;;
13499997;Ocupado; R$ 216.000,00 ;C;SP;Apartamento;65;45,92%;;;
34860801;Ocupado; R$ 216.000,00 ;C;GO;Casa;186;46,07%;;;
126795043;Ocupado; R$ 216.000,00 ;C;MG;Casa;121;45,99%;;;
421866634;Ocupado; R$ 216.000,00 ;C;RJ;Casa;298;46,21%;;;
489828992;Ocupado; R$ 216.000,00 ;C;SP;Apartamento;1374;47,56%;;;
538397865;Ocupado; R$ 216.000,00 ;C;SP;Apartamento;60;45,91%;;;
621038264;Ocupado; R$ 216.000,00 ;C;SP;Apartamento;141;46,02%;;;
841774434;Ocupado; R$ 216.000,00 ;C;SP;Casa;297;46,21%;;;
59207642;Ocupado; R$ 191.000,00 ;A;MG;Casa;126;38,87%;;;
75251128;Ocupado; R$ 191.000,00 ;A;ES;Apartamento;143;38,90%;;;
115853082;Ocupado; R$ 191.000,00 ;A;RJ;Apartamento;1744;41,16%;;;
199315995;Ocupado; R$ 191.000,00 ;A;RJ;Apartamento;214;39,00%;;;
201291747;Ocupado; R$ 191.000,00 ;A;MG;Apartamento;80;38,81%;;;
295248301;Ocupado; R$ 191.000,00 ;A;RJ;Terreno;133;38,88%;;;
303764609;Ocupado; R$ 191.000,00 ;A;RJ;Terreno;1646;41,02%;;;
317155388;Ocupado; R$ 191.000,00 ;A;RJ;Casa;148;38,90%;;;
322533575;Ocupado; R$ 191.000,00 ;A;PR;Apartamento;81;38,81%;;;
323665390;Ocupado; R$ 191.000,00 ;A;RJ;Apartamento;1739;41,15%;;;
343848931;Ocupado; R$ 191.000,00 ;A;RJ;Apartamento;99;38,83%;;;
360236667;Ocupado; R$ 191.000,00 ;A;PE;Apartamento;469;39,36%;;;
502833290;Ocupado; R$ 191.000,00 ;A;PB;Apartamento;63;38,78%;;;
519389044;Ocupado; R$ 191.000,00 ;A;MG;Apartamento;116;38,86%;;;
544488525;Ocupado; R$ 191.000,00 ;A;PE;Apartamento;135;38,89%;;;
571985947;Ocupado; R$ 191.000,00 ;A;RS;Apartamento;143;38,90%;;;
587273244;Ocupado; R$ 191.000,00 ;A;CE;Casa;122;38,87%;;;
704449257;Ocupado; R$ 191.000,00 ;A;RS;Casa;168;38,93%;;;
707679542;Ocupado; R$ 191.000,00 ;A;SP;Casa;137;38,89%;;;
738604142;Ocupado; R$ 191.000,00 ;A;RJ;Apartamento;120;38,86%;;;
744271300;Ocupado; R$ 191.000,00 ;A;MG;Apartamento;1649;41,03%;;;
900583978;Ocupado; R$ 191.000,00 ;A;PR;Apartamento;1618;40,98%;;;
998140969;Ocupado; R$ 191.000,00 ;A;SC;Apartamento;93;38,83%;;;
306626952;Ocupado; R$ 221.000,00 ;B;MG;Casa;1309;48,57%;;;
414769845;Ocupado; R$ 221.000,00 ;B;RS;Apartamento;171;47,18%;;;
488145541;Ocupado; R$ 221.000,00 ;B;SC;Casa;374;47,43%;;;
489547089;Ocupado; R$ 221.000,00 ;B;RJ;Apartamento;135;47,13%;;;
497761282;Ocupado; R$ 221.000,00 ;B;RS;Apartamento;105;47,10%;;;
664099821;Ocupado; R$ 221.000,00 ;B;SP;Casa;113;47,11%;;;
676676285;Ocupado; R$ 221.000,00 ;B;PR;Casa;189;47,20%;;;
677563321;Ocupado; R$ 221.000,00 ;B;SP;Apartamento;64;47,05%;;;
687152823;Ocupado; R$ 221.000,00 ;B;PR;Apartamento;60;47,04%;;;
872408932;Ocupado; R$ 221.000,00 ;B;SP;Apartamento;108;47,10%;;;
931164163;Ocupado; R$ 221.000,00 ;B;SP;Apartamento;129;47,13%;;;
639603180;Desocupado; R$ 196.000,00 ;B;SP;Apartamento;147;40,36%;;;
842345834;Desocupado; R$ 196.000,00 ;B;ES;Apartamento;151;40,37%;;;
926807399;Desocupado; R$ 196.000,00 ;B;MG;Apartamento;108;40,31%;;;
950866421;Desocupado; R$ 196.000,00 ;B;SP;Apartamento;144;40,36%;;;
811814602;Desocupado; R$ 196.022,65 ;B;SP;Casa;178;40,40%;;;
424731589;Desocupado; R$ 183.500,00 ;C;RS;Casa;130;36,24%;;;
914858458;Ocupado; R$ 216.731,24 ;C;PR;Casa;527;46,49%;;;
649576574;Ocupado; R$ 191.579,66 ;A;RJ;Casa;142;38,88%;;;
261133663;Ocupado; R$ 217.000,00 ;C;RS;Apartamento;115;45,97%;;;
503234910;Ocupado; R$ 217.000,00 ;C;SP;Casa;1400;47,57%;;;
856101899;Desocupado; R$ 169.270,00 ;A;RJ;Casa;112;30,71%;;;
824039097;Ocupado; R$ 217.200,00 ;C;RJ;Casa;108;45,96%;;;
36390547;Desocupado; R$ 184.000,00 ;C;RS;Apartamento;151;36,26%;;;
224452316;Desocupado; R$ 184.000,00 ;C;SP;Apartamento;120;36,21%;;;
10336295;Ocupado; R$ 192.000,00 ;A;MG;Casa;1674;41,03%;;;
371176894;Ocupado; R$ 192.000,00 ;A;RJ;Apartamento;150;38,89%;;;
445808622;Ocupado; R$ 192.000,00 ;A;RJ;Casa;1296;40,50%;;;
249377091;Ocupado; R$ 222.000,00 ;B;PR;Apartamento;290;47,31%;;;
540054682;Ocupado; R$ 222.000,00 ;B;RJ;Casa;164;47,16%;;;
688293185;Ocupado; R$ 217.372,00 ;C;SP;Casa;1374;47,53%;;;
446199953;Ocupado; R$ 192.192,73 ;A;RJ;Apartamento;632;39,56%;;;
143205550;Desocupado; R$ 197.000,00 ;B;RJ;Casa;142;40,33%;;;
365595961;Desocupado; R$ 197.000,00 ;B;SP;Apartamento;114;40,30%;;;
771186923;Desocupado; R$ 197.000,00 ;B;SP;Apartamento;135;40,32%;;;
960375767;Ocupado; R$ 192.300,00 ;A;RJ;Casa;1625;40,95%;;;
31485292;Ocupado; R$ 222.500,00 ;B;SP;Apartamento;310;47,33%;;;
592841885;Ocupado; R$ 222.500,00 ;B;SP;Casa;72;47,04%;;;
817302505;Desocupado; R$ 169.988,17 ;A;RJ;Apartamento;151;30,75%;;;
466542051;Ocupado; R$ 218.000,00 ;C;PE;Apartamento;87;45,92%;;;
923750621;Ocupado; R$ 218.201,57 ;C;PR;Casa;275;46,15%;;;
558506602;Ocupado; R$ 223.000,00 ;B;SC;Apartamento;141;47,12%;;;
119487479;Ocupado; R$ 192.891,07 ;A;SP;Apartamento;107;38,81%;;;
425891567;Desocupado; R$ 185.000,00 ;C;MG;Casa;122;36,19%;;;
114608045;Ocupado; R$ 193.000,00 ;A;RJ;Apartamento;126;38,83%;;;
409244390;Ocupado; R$ 193.000,00 ;A;MG;Apartamento;1250;40,40%;;;
507072829;Ocupado; R$ 193.000,00 ;A;PE;Casa;231;38,98%;;;
582760666;Ocupado; R$ 193.000,00 ;A;RJ;Apartamento;161;38,88%;;;
383275029;Ocupado; R$ 193.100,00 ;A;PA;Casa;1642;40,95%;;;
46743464;Desocupado; R$ 198.000,00 ;B;SP;Apartamento;134;40,30%;;;
145916744;Desocupado; R$ 198.000,00 ;B;RS;Apartamento;168;40,35%;;;
309990072;Desocupado; R$ 198.000,00 ;B;MG;Apartamento;108;40,27%;;;
816183220;Desocupado; R$ 198.000,00 ;B;MG;Apartamento;107;40,27%;;;
797487790;Ocupado; R$ 219.000,00 ;C;SP;Casa;1739;47,94%;;;
979063568;Ocupado; R$ 219.000,00 ;C;SP;Apartamento;1709;47,91%;;;
846407830;Desocupado; R$ 198.300,00 ;B;SP;Apartamento;105;40,26%;;;
261780028;Ocupado; R$ 224.000,00 ;B;PR;Casa;548;47,59%;;;
403863218;Ocupado; R$ 224.000,00 ;B;RS;Apartamento;63;47,01%;;;
475442197;Ocupado; R$ 224.000,00 ;B;SP;Apartamento;1736;49,03%;;;
706748041;Ocupado; R$ 224.000,00 ;B;SP;Casa;66;47,01%;;;
22278264;Desocupado; R$ 171.000,00 ;A;SC;Terreno;105;30,65%;;;
186884177;Desocupado; R$ 171.000,00 ;A;PA;Apartamento;1612;33,03%;;;
416158753;Desocupado; R$ 171.000,00 ;A;RJ;Apartamento;155;30,73%;;;
687987886;Desocupado; R$ 171.000,00 ;A;MG;Casa;127;30,68%;;;
754440595;Desocupado; R$ 171.000,00 ;A;RN;Casa;214;30,82%;;;
306629408;Ocupado; R$ 194.000,00 ;A;RS;Apartamento;95;38,77%;;;
611274734;Ocupado; R$ 194.000,00 ;A;PR;Apartamento;1617;40,89%;;;
668765361;Ocupado; R$ 194.000,00 ;A;RJ;Apartamento;79;38,75%;;;
944695406;Ocupado; R$ 194.000,00 ;A;RJ;Apartamento;93;38,77%;;;
586732807;Desocupado; R$ 186.000,00 ;C;SP;Apartamento;1374;37,99%;;;
791301330;Desocupado; R$ 199.000,00 ;B;RS;Apartamento;162;40,32%;;;
972597774;Desocupado; R$ 199.000,00 ;B;RJ;Apartamento;127;40,28%;;;
37026536;Ocupado; R$ 220.000,00 ;C;RJ;Apartamento;177;46,00%;;;
71376812;Ocupado; R$ 220.000,00 ;C;RJ;Casa;1081;47,11%;;;
347799410;Ocupado; R$ 220.000,00 ;C;SP;Apartamento;67;45,87%;;;
46448495;Ocupado; R$ 224.832,27 ;B;RJ;Casa;323;47,31%;;;
79658874;Ocupado; R$ 225.000,00 ;B;SC;Apartamento;119;47,06%;;;
894856597;Ocupado; R$ 225.000,00 ;B;ES;Apartamento;154;47,11%;;;
145836588;Desocupado; R$ 199.500,00 ;B;MG;Casa;158;40,31%;;;
59509411;Ocupado; R$ 195.000,00 ;A;BA;Casa;1296;40,41%;;;
69013385;Ocupado; R$ 195.000,00 ;A;MG;Casa;1575;40,80%;;;
138338756;Ocupado; R$ 195.000,00 ;A;RJ;Apartamento;99;38,75%;;;
543887939;Ocupado; R$ 195.000,00 ;A;MG;Apartamento;121;38,78%;;;
454750571;Ocupado; R$ 225.500,00 ;B;PR;Apartamento;290;47,26%;;;
168650039;Ocupado; R$ 220.890,66 ;C;RJ;Casa;158;45,97%;;;
78676262;Ocupado; R$ 221.000,00 ;C;RS;Apartamento;100;45,90%;;;
363274476;Ocupado; R$ 221.000,00 ;C;SP;Apartamento;1374;47,45%;;;
559936810;Ocupado; R$ 221.000,00 ;C;RS;Casa;199;46,02%;;;
875384588;Ocupado; R$ 221.000,00 ;C;DF;Casa;1526;47,64%;;;
109174147;Ocupado; R$ 226.000,00 ;B;SC;Apartamento;183;47,13%;;;
581550230;Ocupado; R$ 226.000,00 ;B;SC;Casa;165;47,11%;;;
783889794;Ocupado; R$ 226.000,00 ;B;SC;Apartamento;63;46,98%;;;
890458543;Ocupado; R$ 226.000,00 ;B;RS;Apartamento;100;47,03%;;;
924802653;Ocupado; R$ 226.000,00 ;B;SP;Apartamento;115;47,05%;;;
992967051;Ocupado; R$ 226.000,00 ;B;RJ;Apartamento;64;46,98%;;;
285662405;Ocupado; R$ 221.600,00 ;C;SP;Casa;65;45,85%;;;
265093242;Ocupado; R$ 195.810,58 ;A;PE;Casa;1624;40,84%;;;
137843709;Ocupado; R$ 196.000,00 ;A;MG;Apartamento;92;38,73%;;;
169756483;Ocupado; R$ 196.000,00 ;A;ES;Casa;126;38,77%;;;
348303939;Ocupado; R$ 196.000,00 ;A;RS;Apartamento;63;38,69%;;;
495908576;Ocupado; R$ 196.000,00 ;A;RJ;Casa;1296;40,38%;;;
529577336;Ocupado; R$ 196.000,00 ;A;MG;Casa;1590;40,79%;;;
683701239;Ocupado; R$ 196.000,00 ;A;SP;Apartamento;1296;40,38%;;;
804679394;Ocupado; R$ 196.000,00 ;A;SP;Apartamento;107;38,75%;;;
837714796;Ocupado; R$ 196.000,00 ;A;GO;Casa;1737;40,99%;;;
880883152;Ocupado; R$ 196.000,00 ;A;RS;Apartamento;87;38,72%;;;
942773214;Desocupado; R$ 173.000,00 ;A;RS;Apartamento;135;30,64%;;;
965314543;Desocupado; R$ 173.000,00 ;A;RJ;Apartamento;151;30,66%;;;
815796778;Ocupado; R$ 222.000,00 ;C;SP;Casa;1375;47,43%;;;
624319456;Desocupado; R$ 188.000,00 ;C;SP;Apartamento;116;36,11%;;;
888321625;Ocupado; R$ 196.165,19 ;A;SP;Apartamento;129;38,77%;;;
135347291;Desocupado; R$ 201.000,00 ;B;RS;Casa;190;40,32%;;;
405714809;Desocupado; R$ 201.000,00 ;B;SP;Apartamento;128;40,24%;;;
415115559;Desocupado; R$ 201.000,00 ;B;MG;Apartamento;114;40,22%;;;
440607207;Desocupado; R$ 201.000,00 ;B;MG;Apartamento;120;40,23%;;;
512030636;Desocupado; R$ 201.000,00 ;B;SP;Outros;533;40,78%;;;
533649169;Desocupado; R$ 201.000,00 ;B;RS;Casa;64;40,15%;;;
643513212;Ocupado; R$ 227.306,80 ;B;MG;Casa;1723;48,94%;;;
901336101;Ocupado; R$ 222.998,01 ;C;SP;Apartamento;1374;47,41%;;;
432639476;Ocupado; R$ 223.000,00 ;C;PR;Casa;305;46,12%;;;
602646916;Ocupado; R$ 223.000,00 ;C;MG;Casa;196;45,99%;;;
81125502;Ocupado; R$ 197.000,00 ;A;SP;Apartamento;133;38,76%;;;
135033990;Ocupado; R$ 197.000,00 ;A;PI;Gleba;1740;40,96%;;;
147630297;Ocupado; R$ 197.000,00 ;A;RJ;Outros;77;38,69%;;;
463335529;Ocupado; R$ 197.000,00 ;A;RJ;Casa;64;38,67%;;;
743435858;Ocupado; R$ 197.000,00 ;A;GO;Apartamento;1562;40,72%;;;
831943842;Ocupado; R$ 197.000,00 ;A;RJ;Casa;151;38,79%;;;
575737189;Ocupado; R$ 227.940,00 ;B;RS;Casa;122;47,03%;;;
946628040;Desocupado; R$ 202.000,00 ;B;SP;Apartamento;162;40,27%;;;
38203959;Ocupado; R$ 228.000,00 ;B;BA;Casa;1619;48,80%;;;
179360295;Ocupado; R$ 228.000,00 ;B;SP;Apartamento;115;47,02%;;;
682420520;Ocupado; R$ 228.000,00 ;B;MG;Apartamento;148;47,06%;;;
374864442;Ocupado; R$ 223.320,47 ;C;RJ;Casa;1603;47,68%;;;
204713681;Ocupado; R$ 228.215,87 ;B;RJ;Apartamento;127;47,03%;;;
754783088;Ocupado; R$ 197.700,00 ;A;MG;Casa;1619;40,78%;;;
319884316;Desocupado; R$ 202.600,00 ;B;GO;Casa;296;40,44%;;;
595974832;Ocupado; R$ 224.000,00 ;C;MG;Apartamento;94;45,85%;;;
299924784;Ocupado; R$ 197.890,97 ;A;RN;Apartamento;92;38,69%;;;
391833611;Ocupado; R$ 228.889,26 ;B;RJ;Casa;1376;48,50%;;;
5154644;Ocupado; R$ 197.955,31 ;A;RJ;Casa;121;38,73%;;;
741058030;Ocupado; R$ 197.993,31 ;A;RJ;Casa;1432;40,51%;;;
43815450;Ocupado; R$ 198.000,00 ;A;SP;Apartamento;1718;40,90%;;;
283231529;Ocupado; R$ 198.000,00 ;A;PR;Casa;252;38,91%;;;
326184555;Ocupado; R$ 198.000,00 ;A;RJ;Apartamento;1674;40,84%;;;
417621154;Ocupado; R$ 198.000,00 ;A;SP;Casa;1716;40,90%;;;
783972812;Ocupado; R$ 198.000,00 ;A;DF;Apartamento;63;38,65%;;;
808324981;Ocupado; R$ 198.000,00 ;A;RJ;Apartamento;1740;40,93%;;;
884759154;Ocupado; R$ 198.000,00 ;A;PA;Casa;119;38,72%;;;
900560291;Ocupado; R$ 198.000,00 ;A;PE;Casa;93;38,69%;;;
828168200;Desocupado; R$ 203.000,00 ;B;SC;Apartamento;94;40,16%;;;
933962362;Desocupado; R$ 203.000,00 ;B;SP;Apartamento;227;40,34%;;;
217449280;Desocupado; R$ 190.000,00 ;C;RS;Terreno;142;36,11%;;;
545991115;Ocupado; R$ 229.300,00 ;B;PR;Casa;95;46,98%;;;
31680734;Ocupado; R$ 224.500,00 ;C;SP;Apartamento;1374;47,38%;;;
240643923;Desocupado; R$ 175.000,00 ;A;RJ;Apartamento;128;30,57%;;;
646766282;Desocupado; R$ 175.000,00 ;A;SP;Apartamento;148;30,60%;;;
423397332;Ocupado; R$ 229.616,68 ;B;SP;Casa;235;47,14%;;;
841308095;Desocupado; R$ 203.500,00 ;B;RJ;Casa;199;40,29%;;;
505011189;Ocupado; R$ 230.000,00 ;B;RS;Apartamento;63;46,94%;;;
815603543;Desocupado; R$ 203.800,00 ;B;RS;Apartamento;60;40,10%;;;
145289756;Ocupado; R$ 199.000,00 ;A;RJ;Apartamento;114;38,70%;;;
318632384;Ocupado; R$ 199.000,00 ;A;RJ;Apartamento;1512;40,60%;;;
642501598;Ocupado; R$ 199.000,00 ;A;DF;Apartamento;1554;40,65%;;;
812002244;Ocupado; R$ 225.411,71 ;C;RJ;Casa;143;45,89%;;;
230096380;Desocupado; R$ 204.000,00 ;B;RS;Casa;162;40,23%;;;
952564616;Ocupado; R$ 230.350,00 ;B;SP;Apartamento;1739;48,90%;;;
818890056;Desocupado; R$ 191.000,00 ;C;RS;Casa;128;36,07%;;;
151781078;Ocupado; R$ 199.445,75 ;A;RJ;Casa;147;38,73%;;;
335239926;Ocupado; R$ 199.582,48 ;A;RS;Apartamento;121;38,70%;;;
64606354;Ocupado; R$ 226.000,00 ;C;SP;Casa;72;45,80%;;;
135609124;Ocupado; R$ 226.000,00 ;C;RJ;Apartamento;155;45,90%;;;
228354499;Ocupado; R$ 226.000,00 ;C;SP;Casa;148;45,89%;;;
308444407;Ocupado; R$ 226.000,00 ;C;SC;Apartamento;122;45,86%;;;
414662677;Ocupado; R$ 226.000,00 ;C;SP;Casa;259;46,02%;;;
443803401;Ocupado; R$ 226.000,00 ;C;SP;Apartamento;64;45,79%;;;
551094922;Ocupado; R$ 226.000,00 ;C;SP;Apartamento;424;46,22%;;;
566398811;Ocupado; R$ 226.000,00 ;C;SP;Apartamento;1515;47,52%;;;
610113676;Ocupado; R$ 226.000,00 ;C;SP;Casa;491;46,30%;;;
718823524;Ocupado; R$ 226.000,00 ;C;SC;Casa;308;46,08%;;;
999760684;Ocupado; R$ 230.856,28 ;B;RJ;Casa;95;46,96%;;;
103799767;Ocupado; R$ 231.000,00 ;B;RS;Apartamento;87;46,95%;;;
144161315;Ocupado; R$ 231.000,00 ;B;RS;Apartamento;94;46,96%;;;
183762590;Ocupado; R$ 231.000,00 ;B;SP;Apartamento;129;47,00%;;;
242103667;Ocupado; R$ 231.000,00 ;B;MS;Casa;137;47,01%;;;
290194333;Ocupado; R$ 231.000,00 ;B;RS;Apartamento;60;46,92%;;;
383640898;Ocupado; R$ 231.000,00 ;B;SC;Casa;64;46,92%;;;
655203719;Ocupado; R$ 231.000,00 ;B;SC;Apartamento;289;47,19%;;;
772255006;Ocupado; R$ 231.000,00 ;B;SP;Apartamento;918;47,92%;;;
413621851;Ocupado; R$ 226.419,99 ;C;RJ;Apartamento;121;45,85%;;;
242888073;Ocupado; R$ 200.000,00 ;A;RJ;Casa;130;38,70%;;;
795046726;Ocupado; R$ 200.000,00 ;A;RJ;Apartamento;319;38,96%;;;
625120974;Desocupado; R$ 205.000,00 ;B;PR;Casa;259;40,34%;;;
458982141;Ocupado; R$ 227.000,00 ;C;SP;Casa;305;46,06%;;;
589299510;Ocupado; R$ 227.000,00 ;C;RO;Casa;1796;47,83%;;;
222858174;Desocupado; R$ 192.200,00 ;C;RS;Apartamento;217;36,17%;;;
341880424;Desocupado; R$ 177.000,00 ;A;SP;Apartamento;107;30,48%;;;
8103716;Ocupado; R$ 201.000,00 ;A;BA;Casa;226;38,81%;;;
135455501;Ocupado; R$ 201.000,00 ;A;CE;Casa;182;38,75%;;;
162646850;Ocupado; R$ 201.000,00 ;A;MT;Casa;1681;40,77%;;;
164622246;Ocupado; R$ 201.000,00 ;A;MG;Casa;1296;40,25%;;;
186216823;Ocupado; R$ 201.000,00 ;A;RJ;Casa;182;38,75%;;;
268962690;Ocupado; R$ 201.000,00 ;A;MG;Apartamento;161;38,72%;;;
276823573;Ocupado; R$ 201.000,00 ;A;RJ;Casa;1673;40,76%;;;
277733689;Ocupado; R$ 201.000,00 ;A;RJ;Terreno;639;39,37%;;;
385799025;Ocupado; R$ 201.000,00 ;A;DF;Casa;247;38,84%;;;
392789350;Ocupado; R$ 201.000,00 ;A;SP;Casa;332;38,95%;;;
396611644;Ocupado; R$ 201.000,00 ;A;RS;Casa;63;38,59%;;;
402159509;Ocupado; R$ 201.000,00 ;A;SP;Apartamento;1425;40,42%;;;
478156488;Ocupado; R$ 201.000,00 ;A;RS;Apartamento;116;38,66%;;;
507640729;Ocupado; R$ 201.000,00 ;A;RS;Casa;134;38,69%;;;
563610964;Ocupado; R$ 201.000,00 ;A;RJ;Apartamento;137;38,69%;;;
582966949;Ocupado; R$ 201.000,00 ;A;GO;Casa;1296;40,25%;;;
622379918;Ocupado; R$ 201.000,00 ;A;RJ;Casa;177;38,75%;;;
630910647;Ocupado; R$ 201.000,00 ;A;PR;Casa;1649;40,72%;;;
675085151;Ocupado; R$ 201.000,00 ;A;RJ;Casa;1673;40,76%;;;
708808198;Ocupado; R$ 201.000,00 ;A;PR;Apartamento;1617;40,68%;;;
725541705;Ocupado; R$ 201.000,00 ;A;PR;Apartamento;116;38,66%;;;
734724818;Ocupado; R$ 201.000,00 ;A;RJ;Apartamento;298;38,91%;;;
792091593;Ocupado; R$ 201.000,00 ;A;GO;Apartamento;1387;40,37%;;;
820264075;Ocupado; R$ 201.000,00 ;A;RJ;Casa;1568;40,61%;;;
830294410;Ocupado; R$ 201.000,00 ;A;PR;Apartamento;1618;40,68%;;;
862358496;Ocupado; R$ 201.000,00 ;A;RJ;Apartamento;148;38,71%;;;
894393645;Ocupado; R$ 201.000,00 ;A;SE;Casa;1814;40,94%;;;
360422237;Desocupado; R$ 206.000,00 ;B;RS;Casa;63;40,07%;;;
514113010;Desocupado; R$ 206.000,00 ;B;RS;Casa;162;40,20%;;;
549123090;Ocupado; R$ 227.800,00 ;C;RJ;Casa;1554;47,53%;;;
139898242;Ocupado; R$ 232.805,15 ;B;RJ;Apartamento;161;47,02%;;;
366629952;Desocupado; R$ 193.000,00 ;C;SP;Casa;137;36,04%;;;
959264176;Desocupado; R$ 193.000,00 ;C;SP;Apartamento;1375;37,77%;;;
854326952;Ocupado; R$ 228.000,00 ;C;RJ;Casa;134;45,85%;;;
887796451;Ocupado; R$ 228.000,00 ;C;RS;Casa;156;45,87%;;;
720244731;Ocupado; R$ 201.500,00 ;A;MG;Casa;1296;40,24%;;;
556528386;Ocupado; R$ 228.260,36 ;C;RJ;Apartamento;169;45,88%;;;
65115383;Desocupado; R$ 206.599,00 ;B;RJ;Apartamento;108;40,12%;;;
386181692;Ocupado; R$ 233.442,08 ;B;SP;Apartamento;107;46,95%;;;
213642219;Ocupado; R$ 202.000,00 ;A;SP;Apartamento;1690;40,75%;;;
699396991;Ocupado; R$ 202.000,00 ;A;PR;Casa;459;39,10%;;;
998294914;Ocupado; R$ 202.000,00 ;A;CE;Casa;1556;40,57%;;;
642224335;Desocupado; R$ 207.000,00 ;B;MG;Apartamento;115;40,12%;;;
854820200;Ocupado; R$ 229.000,00 ;C;PR;Casa;295;46,02%;;;
106119081;Ocupado; R$ 202.344,14 ;A;PB;Apartamento;1540;40,54%;;;
471448314;Ocupado; R$ 234.075,83 ;B;RJ;Apartamento;108;46,94%;;;
499959726;Desocupado; R$ 207.500,00 ;B;MG;Casa;122;40,12%;;;
320714311;Ocupado; R$ 202.700,00 ;A;RJ;Apartamento;148;38,68%;;;
392883642;Ocupado; R$ 234.582,79 ;B;RJ;Casa;108;46,93%;;;
179968172;Ocupado; R$ 203.000,00 ;A;SP;Apartamento;122;38,64%;;;
347312531;Ocupado; R$ 203.000,00 ;A;MG;Casa;1620;40,63%;;;
402805249;Ocupado; R$ 203.000,00 ;A;SC;Casa;175;38,71%;;;
609318961;Ocupado; R$ 203.000,00 ;A;ES;Apartamento;1296;40,20%;;;
815397778;Ocupado; R$ 230.000,00 ;C;RO;Casa;1219;47,09%;;;
530627575;Ocupado; R$ 235.000,00 ;B;SP;Casa;1296;48,29%;;;
763149611;Ocupado; R$ 235.000,00 ;B;SP;Apartamento;154;46,98%;;;
842159826;Ocupado; R$ 235.000,00 ;B;SP;Apartamento;121;46,94%;;;
965714448;Ocupado; R$ 235.000,00 ;B;GO;Casa;129;46,95%;;;
561009938;Desocupado; R$ 208.233,10 ;B;RJ;Casa;1709;42,16%;;;
39128855;Desocupado; R$ 195.000,00 ;C;SP;Apartamento;1375;37,71%;;;
284744817;Desocupado; R$ 195.000,00 ;C;CE;Casa;162;36,03%;;;
804860988;Ocupado; R$ 203.500,00 ;A;AP;Casa;1691;40,71%;;;
938532639;Desocupado; R$ 209.000,00 ;B;RJ;Casa;142;40,12%;;;
103558572;Ocupado; R$ 231.000,00 ;C;RJ;Casa;154;45,83%;;;
241513428;Ocupado; R$ 231.000,00 ;C;RJ;Casa;1374;47,26%;;;
552775105;Ocupado; R$ 231.000,00 ;C;RS;Apartamento;101;45,77%;;;
620501664;Ocupado; R$ 231.000,00 ;C;SC;Apartamento;1296;47,17%;;;
664616941;Ocupado; R$ 231.000,00 ;C;RJ;Casa;64;45,73%;;;
673151599;Ocupado; R$ 231.000,00 ;C;MT;Casa;1527;47,44%;;;
894596066;Ocupado; R$ 231.000,00 ;C;SC;Apartamento;148;45,82%;;;
894726260;Ocupado; R$ 231.000,00 ;C;SP;Apartamento;141;45,82%;;;
40928677;Ocupado; R$ 204.000,00 ;A;RJ;Apartamento;120;38,61%;;;
443300131;Ocupado; R$ 204.000,00 ;A;RJ;Casa;102;38,59%;;;
667590281;Ocupado; R$ 204.000,00 ;A;BA;Apartamento;226;38,75%;;;
806595652;Ocupado; R$ 204.000,00 ;A;RJ;Apartamento;127;38,62%;;;
14163120;Ocupado; R$ 236.000,00 ;B;SC;Casa;123;46,93%;;;
348236763;Ocupado; R$ 236.000,00 ;B;MG;Casa;1584;48,61%;;;
554104283;Ocupado; R$ 236.000,00 ;B;SP;Apartamento;123;46,93%;;;
267440233;Ocupado; R$ 204.181,66 ;A;DF;Apartamento;115;38,60%;;;
67568369;Ocupado; R$ 236.500,00 ;B;SC;Casa;172;46,98%;;;
871416628;Desocupado; R$ 209.500,00 ;B;RS;Apartamento;116;40,08%;;;
715176068;Desocupado; R$ 196.000,00 ;C;RS;Casa;113;35,94%;;;
867982193;Desocupado; R$ 209.833,05 ;B;RJ;Apartamento;134;40,10%;;;
75821569;Ocupado; R$ 204.797,81 ;A;RJ;Casa;63;38,52%;;;
818364302;Ocupado; R$ 237.000,00 ;B;RJ;Apartamento;94;46,89%;;;
835706622;Ocupado; R$ 237.000,00 ;B;SP;Casa;162;46,97%;;;
145337956;Ocupado; R$ 205.000,00 ;A;RJ;Casa;1642;40,60%;;;
342153272;Ocupado; R$ 205.000,00 ;A;MG;Apartamento;154;38,64%;;;
504424472;Ocupado; R$ 205.000,00 ;A;AC;Casa;1374;40,25%;;;
523746376;Ocupado; R$ 205.000,00 ;A;SP;Casa;1324;40,18%;;;
595819154;Ocupado; R$ 205.000,00 ;A;RJ;Apartamento;1613;40,56%;;;
635549595;Ocupado; R$ 205.000,00 ;A;RJ;Apartamento;134;38,61%;;;
742634329;Ocupado; R$ 205.000,00 ;A;SP;Casa;128;38,61%;;;
802892144;Ocupado; R$ 205.000,00 ;A;RJ;Apartamento;98;38,57%;;;
400424343;Ocupado; R$ 205.100,00 ;A;RJ;Comercial;620;39,25%;;;
452327414;Ocupado; R$ 205.153,96 ;A;PR;Apartamento;1617;40,56%;;;
124143706;Ocupado; R$ 205.500,00 ;A;PR;Apartamento;1617;40,55%;;;
643554441;Ocupado; R$ 238.000,00 ;B;RS;Casa;640;47,50%;;;
820776329;Ocupado; R$ 238.000,00 ;B;SC;Apartamento;1624;48,61%;;;
250828527;Ocupado; R$ 233.000,00 ;C;PR;Terreno;1374;47,22%;;;
